Close,High,Low,Open,SMA8,SMA24,SMA48,MACD,RSI,ATR,SO,Year,Month,Day,Hour,Weekday,Signal
XRP-USD,XRP-USD,XRP-USD,XRP-USD,,,,,,,,,,,,,
0.48855844140052795,0.49235448241233826,0.48855844140052795,0.49235448241233826,0.49255697801709175,0.48855844140052795,0.48855844140052795,-0.0003712182541159015,715.3726180373837,0.0037960410118103027,0.0,2024,4,16,12,1,2
0.4846365451812744,0.48934391140937805,0.48343685269355774,0.48861125111579895,0.4921066425740719,0.4846365451812744,0.4846365451812744,-0.0009026565419362198,-295.6629862458248,0.006840788892337254,24.33613166905998,2024,4,16,13,1,2
0.4858125150203705,0.4895610511302948,0.4844784736633301,0.48468419909477234,0.4910017214715481,0.4858125150203705,0.4858125150203705,-0.0012149293268027828,-362.15984837191456,0.0066453324896948674,29.784463713686073,2024,4,16,14,1,0
0.48842260241508484,0.48865750432014465,0.4851008951663971,0.4858582615852356,0.48973989114165306,0.48842260241508484,0.48842260241508484,-0.0012375300432674319,-1072.2515662871017,0.006443532449858529,41.87714017452778,2024,4,16,15,1,1
0.49221789836883545,0.49292272329330444,0.4880315065383911,0.48847872018814087,0.4891444109380245,0.49221789836883545,0.49221789836883545,-0.0009383755992494747,-1681.0714099602258,0.006387810621942792,59.460952170551195,2024,4,16,16,1,1
0.4945965111255646,0.4972262680530548,0.49268200993537903,0.49268200993537903,0.4893144853413105,0.4945965111255646,0.4945965111255646,-0.0005035547112427485,588.681970160996,0.006113097071647644,70.48119407931073,2024,4,16,17,1,0
0.4946102499961853,0.4970443546772003,0.4912876486778259,0.4947980046272278,0.4901898466050625,0.4946102499961853,0.4946102499961853,-0.00015604858182904913,254.00006785937597,0.0057804882526397705,68.09023991479802,2024,4,16,18,1,0
0.4919103682041168,0.4946906566619873,0.4911264181137085,0.4946632981300354,0.490095641463995,0.4919103682041168,0.4919103682041168,-9.738279909926595e-05,689.3873342912583,0.005546452743666512,54.53914489872541,2024,4,16,19,1,2
0.4952828586101532,0.4952828586101532,0.4914102852344513,0.4919546842575073,0.49093619361519814,0.4952828586101532,0.4952828586101532,0.00021872077017742741,3529.1753259021466,0.0053069016763142175,71.46615928404003,2024,4,16,20,1,1
0.49673524498939514,0.4982980191707611,0.495101660490036,0.49528786540031433,0.4924485310912132,0.49673524498939514,0.49673524498939514,0.0005797475994912538,-1114.2104558985848,0.005067397441182818,87.08134446109419,2024,4,16,21,1,0
0.49695831537246704,0.4975283741950989,0.4961376488208771,0.49671074748039246,0.4938417561352253,0.49695831537246704,0.49695831537246704,0.0008737913555862398,-85714.50381679705,0.004948328648294721,89.80419328744385,2024,4,16,22,1,0
0.4966711103916168,0.4979587197303772,0.4966711103916168,0.4969899356365204,0.4948728196322918,0.4919870396455129,0.4966711103916168,0.0010712988428795978,584.4880537192237,0.004644653626850673,90.57076332080477,2024,4,16,23,1,0
0.49627694487571716,0.4976271390914917,0.4950180649757385,0.496717244386673,0.495380200445652,0.49213151012857753,0.49627694487571716,0.0011823892394293711,231.59472401453408,0.003920361399650574,86.40029840090804,2024,4,17,0,2,0
0.4958711564540863,0.4962904155254364,0.4933539032936096,0.4962904155254364,0.4955395311117172,0.4923332519829273,0.4958711564540863,0.0012235807673148247,468.3805081123272,0.003742254206112453,83.6697696617722,2024,4,17,1,2,0
0.4965924620628357,0.4965924620628357,0.4941008388996124,0.4958095848560333,0.4957873076200485,0.4924440383911133,0.4965924620628357,0.0012994494400904721,195.9536607351517,0.0036490815026419504,88.52339679700314,2024,4,17,2,2,0
0.4971499741077423,0.4978140890598297,0.4964599311351776,0.49654752016067505,0.4964422583580017,0.49277141069372493,0.4971499741077423,0.001388556062627,130.26381284221006,0.0033238743032727924,91.69259899031069,2024,4,17,3,2,0
0.5000709295272827,0.5000923275947571,0.49639666080474854,0.49727487564086914,0.4970407672226429,0.49351131295164424,0.5000709295272827,0.001675555631556247,126.56004079986121,0.0032248092549187796,99.85726469050492,2024,4,17,4,2,1
0.498508095741272,0.5005332231521606,0.498058944940567,0.5000565648078918,0.4972623735666275,0.49393918241063756,0.498508095741272,0.0017566476911602402,153.0452435337886,0.003147499901907785,83.80120527881608,2024,4,17,5,2,0
0.49965596199035645,0.49965596199035645,0.4967387020587921,0.4985365569591522,0.4975995793938637,0.494147685666879,0.49965596199035645,0.0018917302569745886,171.92563506691238,0.0030065029859542847,90.6741857812698,2024,4,17,6,2,0
0.5045943260192871,0.506475031375885,0.4993070960044861,0.4997664988040924,0.49858998134732246,0.49440089737375575,0.5045943260192871,0.0023699495657526493,153.51043756390268,0.0031939085040773663,87.74674086529687,2024,4,17,7,2,1
0.49766090512275696,0.5048635601997375,0.4976568818092346,0.5047183632850647,0.49876297637820244,0.49442919592062634,0.49766090512275696,0.002164521436260114,502.6445102234206,0.003297477960586548,42.57379411045137,2024,4,17,8,2,2
0.4958523213863373,0.5009572505950928,0.49576836824417114,0.49761533737182617,0.4987606219947338,0.49453821281592053,0.4958523213863373,0.001834632074507292,388.99372495652847,0.0034135239464896066,29.486299405130477,2024,4,17,9,2,0
0.49171680212020874,0.49623608589172363,0.49171680212020874,0.4960055649280548,0.49815116450190544,0.49470943957567215,0.49171680212020874,0.0012253652875225396,-335.4254243378991,0.0034597175461905344,0.0,2024,4,17,10,2,2
0.4886922240257263,0.4935358464717865,0.4886922240257263,0.491720050573349,0.49709394574165344,0.4945439485212167,0.4886922240257263,0.0004927783524330542,-130.66077760774274,0.0035773792437144686,0.0,2024,4,17,11,2,2
0.48722028732299805,0.4897255599498749,0.4845125377178192,0.4885684549808502,0.49548761546611786,0.4944881921013196,0.48722028732299805,-0.00020422093028987787,-105.62716906296478,0.003850400447845459,12.328971597377802,2024,4,17,12,2,0
0.4918215870857239,0.49278804659843445,0.4873514473438263,0.4873514473438263,0.49465180188417435,0.4947875688473384,0.4918215870857239,-0.0003809204336269745,-306.984876139206,0.004146756870406014,33.279688006741395,2024,4,17,13,2,1
0.48554131388664246,0.49194079637527466,0.48265746235847473,0.4918317496776581,0.4928874708712101,0.4947762688000997,0.48554131388664246,-0.001016009696468756,-138.6718966876534,0.004623489720480782,12.108085111707553,2024,4,17,14,2,2
0.47890210151672363,0.4867456555366516,0.47578588128089905,0.4857546091079712,0.48967594280838966,0.49437958126266796,0.47890210151672363,-0.0020316320749683148,-87.73206975220717,0.00519657986504691,10.154143161930437,2024,4,17,15,2,2
0.48248937726020813,0.48418989777565,0.47500717639923096,0.47879740595817566,0.48777950182557106,0.4939742262164752,0.48248937726020813,-0.0025180306646262474,-125.8821988035188,0.005674515451703753,23.777282774845013,2024,4,17,16,2,1
0.4922109544277191,0.4922109544277191,0.482595294713974,0.482595294713974,0.4873243309557438,0.4938748280207316,0.4922109544277191,-0.002094906245273309,-544.9935435598513,0.006264622722353254,54.670958796688275,2024,4,17,17,2,1
0.5004445314407349,0.5018028616905212,0.4910961985588074,0.4917486310005188,0.48841529712080956,0.4941179230809212,0.5004445314407349,-0.0010827153715764481,8626.818761965604,0.006765408175332206,80.83599934083793,2024,4,17,18,2,1
0.4999045431613922,0.5003346800804138,0.4964323341846466,0.5003346800804138,0.4898168370127678,0.49445101370414096,0.4999045431613922,-0.00032042568516232883,2307.996670721563,0.0068674130099160334,79.11999969693699,2024,4,17,19,2,0
0.49157342314720154,0.4997587502002716,0.491443008184433,0.4997587502002716,0.49036097899079323,0.49429645389318466,0.49157342314720154,-0.00038412937146664605,-384.55854427462623,0.007253018873078483,52.644982507581304,2024,4,17,20,2,2
0.4955896735191345,0.496979296207428,0.4913610816001892,0.491425096988678,0.49083198979496956,0.49424872174859047,0.4955896735191345,-0.00010927747925493225,-334.93774532841735,0.007142324532781329,68.93834584064507,2024,4,17,21,2,1
0.496404767036438,0.4968158006668091,0.49462059140205383,0.49566322565078735,0.492189921438694,0.4942256572345893,0.496404767036438,0.00017232935481836797,-2465.8971743101906,0.00678436245237078,79.85461242956956,2024,4,17,22,2,0
0.49472445249557495,0.49828416109085083,0.49425458908081055,0.49653002619743347,0.4941677153110504,0.49414454648892087,0.4930657930672169,0.00025695543688880607,-2746.3363720438592,0.006701554570879255,73.58377246934205,2024,4,17,23,2,0
0.49323177337646484,0.4968951344490051,0.48823127150535583,0.49486252665519714,0.4955105148255825,0.49401766434311867,0.4930745872358481,0.0002012555379906078,2044.59810363143,0.006997595940317426,68.01317741687927,2024,4,18,0,3,0
0.49394547939300537,0.4967181086540222,0.49303537607192993,0.49334800243377686,0.4957273304462433,0.493937427798907,0.4931353398909171,0.00021225631894261632,603.2217620695523,0.006914675235748291,70.67668838434281,2024,4,18,1,3,0
0.49621203541755676,0.49621695280075073,0.49238160252571106,0.4939989149570465,0.495198268443346,0.493921576688687,0.4931828075399001,0.00039926417698671335,377.62774557277953,0.006816270095961434,79.13534879892873,2024,4,18,2,3,0
0.4975630044937134,0.49904248118400574,0.4963008761405945,0.4963008761405945,0.49490557610988617,0.49393878628810245,0.4933550984909137,0.0006489998988857826,534.7983389566568,0.00662377050944737,84.17708989071464,2024,4,18,3,3,0
0.4965835511684418,0.49783870577812195,0.4965462386608124,0.49757280945777893,0.4955318421125412,0.4937934788564841,0.4936523959040642,0.0007591327502222134,278.0686933897591,0.006052994302340916,80.5218248186548,2024,4,18,4,3,0
0.4954155683517456,0.4976321756839752,0.4954155683517456,0.49655935168266296,0.4955100789666176,0.49366462354858714,0.49380190297961235,0.0007435956683108924,185.93918065331167,0.0054284823792321345,76.1629782207818,2024,4,18,5,3,0
0.49030154943466187,0.4952915608882904,0.48929399251937866,0.49527615308761597,0.49474717676639557,0.49327485635876656,0.4937112710128228,0.0003149927911678674,347.1214993915302,0.0052009714501244685,40.12093114186368,2024,4,18,6,3,2
0.49067822098731995,0.49207690358161926,0.48883602023124695,0.4902838468551636,0.4942413978278637,0.49269501864910126,0.49354795801142853,5.651027907005446e-06,-1159.550845809839,0.004745630281312125,18.02993937024992,2024,4,18,7,3,0
0.489329993724823,0.4919566512107849,0.48695096373558044,0.4906367063522339,0.49375367537140846,0.492347897340854,0.49338854663074017,-0.0003443260443388163,-85.82675054029849,0.004338417734418597,17.775555966269042,2024,4,18,8,3,0
0.4903550446033478,0.49150651693344116,0.4884946942329407,0.48933690786361694,0.49330487102270126,0.49211884414156276,0.49332852847874165,-0.0005328302212378455,-110.62672425630723,0.004274808934756688,26.57821378543273,2024,4,18,9,3,0
0.4908463954925537,0.4908463954925537,0.4874424338340759,0.4904364347457886,0.4926341660320759,0.4920825771987438,0.493396008387208,-0.0006352504573191031,-1520.6640705062514,0.003923967480659485,32.21623566759669,2024,4,18,10,3,0
0.4963367283344269,0.4984065592288971,0.49074825644493103,0.49078360199928284,0.49248088151216507,0.4924010982116063,0.4934725233664115,-0.00027027964113851555,1677.2170582837982,0.004069688064711434,77.62271889264623,2024,4,18,11,3,1
0.49152272939682007,0.49623173475265503,0.48996052145957947,0.49623173475265503,0.49184827879071236,0.4925803666313489,0.49353427936633426,-0.0003652764423885957,-239.9538500982822,0.004360831209591457,37.80969328903392,2024,4,18,12,3,2
0.49531102180480957,0.49531102180480957,0.491575688123703,0.491575688123703,0.49183521047234535,0.49272575974464417,0.49375666429599124,-0.0001333414770054442,2642.983436642607,0.004339814186096191,69.1398586231034,2024,4,18,13,3,1
0.5005936622619629,0.5016865134239197,0.49475404620170593,0.49558496475219727,0.493121724575758,0.4933529409269492,0.49406460486352444,0.0004713007286603066,282.3401774726343,0.004216143063136509,92.58357383965391,2024,4,18,14,3,1
0.5012123584747314,0.5046933889389038,0.5006418824195862,0.500795304775238,0.4944384917616844,0.4942825349668662,0.4943310581147671,0.0009890069896317244,284.7241588608737,0.004242484058652606,80.38018802795727,2024,4,18,15,3,0
0.5006012320518494,0.502927303314209,0.49982964992523193,0.5011336207389832,0.4958473965525627,0.49503719558318454,0.49450571089982986,0.0013345957473751002,419.758007020784,0.004189791423933846,76.93575235538863,2024,4,18,16,3,0
0.49748438596725464,0.5016840696334839,0.49748438596725464,0.5004887580871582,0.49673856422305107,0.4952569218973319,0.49456587495903176,0.0013415098072647735,-21716.300227444895,0.004293939896992275,59.36855932018336,2024,4,18,17,3,2
0.5003159642219543,0.5009534955024719,0.4955308437347412,0.49748072028160095,0.49792226031422615,0.4952515649298827,0.4946847440054019,0.0015575198311171268,533.2907480896524,0.004588953086308071,75.3279235122292,2024,4,18,18,3,1
0.50298672914505,0.50298672914505,0.5001949071884155,0.5003018379211426,0.49875351041555405,0.4953799893458684,0.4949155015250047,0.0019220614125462498,298.17592089621564,0.004630039845194135,90.38091030794322,2024,4,18,19,3,1
0.5020048022270203,0.5035333633422852,0.501879870891571,0.5029994249343872,0.5000637695193291,0.49581463014086086,0.4950555420170228,0.002107436727469325,192.89832338501031,0.004319748708180019,84.84656589461095,2024,4,18,20,3,0
0.5026871562004089,0.5031113624572754,0.5018563866615295,0.5020266175270081,0.500985786318779,0.49611035858591396,0.49517954016725224,0.0022830902202010672,190.53363543639085,0.004177898168563843,88.69245486170017,2024,4,18,21,3,0
0.5031137466430664,0.5034563541412354,0.5012578964233398,0.5026596784591675,0.5013007968664169,0.4963898994028568,0.495307778318723,0.002428722362693425,169.09510363108802,0.003977381757327488,90.84316035698615,2024,4,18,22,3,0
0.5030085444450378,0.5038007497787476,0.5023368000984192,0.5031184554100037,0.5015253201127052,0.4967350699007511,0.49543980819483596,0.00250675167377562,176.0983181065568,0.0038668193987437655,90.23332630786082,2024,4,18,23,3,0
0.4974431097507477,0.502953052520752,0.4974431097507477,0.502953052520752,0.5011305548250675,0.49691054224967957,0.4954641032963991,0.002095352478369228,330.3349009934538,0.004017246620995658,50.788404237457854,2024,4,19,0,4,2
0.4807005524635315,0.4973103404045105,0.47933217883110046,0.4973103404045105,0.4990325756371021,0.4963586702942848,0.4951480490465959,0.00041356389520036396,-104.25130035851583,0.004754379391670227,5.395537620698935,2024,4,19,1,4,2
0.4759896993637085,0.48155727982521057,0.46940138936042786,0.48056888580322266,0.4959917925298214,0.4955160729587078,0.4947188248236974,-0.0012845842607748237,-104.94357274147066,0.005174713475363595,18.667998645502504,2024,4,19,2,4,2
0.48566511273384094,0.487140953540802,0.47640424966812134,0.47640424966812134,0.49382659047842026,0.4950203274687131,0.4944795568784078,-0.0018285752336704708,-230.0253658898298,0.005674811346190316,46.083315107291575,2024,4,19,3,4,1
0.48958727717399597,0.4919242858886719,0.4850016236305237,0.4853819012641907,0.4922743998467922,0.49472881605227786,0.494261147454381,-0.0019210613085630102,-189.2316273729872,0.005674110991614205,57.196781295098894,2024,4,19,4,4,1
0.4878576397895813,0.4903092086315155,0.48590028285980225,0.48963481187820435,0.49042071029543877,0.4944139023621877,0.4940392629553874,-0.0021096062433914597,-151.32378210707188,0.0056996409382138935,53.652888323250316,2024,4,19,5,4,0
0.49966898560523987,0.5002559423446655,0.48364415764808655,0.4878527820110321,0.48999011516571045,0.49480421220262844,0.4940395342806975,-0.0012910699165134543,-3434.736741152776,0.0066649360316140315,87.98883431766575,2024,4,19,6,4,1
0.49563080072402954,0.5022724866867065,0.49449828267097473,0.499725341796875,0.4890678972005844,0.495010569691658,0.49385279417037964,-0.0009571878855060278,-1727.4744356550236,0.006920258913721357,76.24970651963913,2024,4,19,7,4,2
0.5016127824783325,0.5016373991966248,0.49536582827568054,0.4956648051738739,0.4895891062915325,0.4955223525563876,0.4939351249486208,-0.0002074961499232697,2712.0696787240836,0.00698089599609375,93.63951168333404,2024,4,19,8,4,1
0.49859946966171265,0.5018194317817688,0.49848759174346924,0.501557469367981,0.49182647094130516,0.4958658702671528,0.4939923572043578,0.00014185556808127275,-740.7779257125782,0.007019468716212681,84.87971853608963,2024,4,19,9,4,2
0.5010126233100891,0.5010777115821838,0.49806374311447144,0.49872851371765137,0.49495433643460274,0.4962894630928834,0.49418602014581364,0.0006064498767235915,-3518.821338459696,0.007116645574569702,91.89483050047174,2024,4,19,10,4,0
0.5021622180938721,0.5029283761978149,0.5001413822174072,0.5009313225746155,0.49701647460460663,0.4965321918328603,0.4944666450222333,0.001055242723776828,-6739.888724877858,0.007226075444902692,95.23673793654933,2024,4,19,11,4,0
0.5004339218139648,0.5030573606491089,0.5004092454910278,0.5021928548812866,0.49837230518460274,0.496903491516908,0.49474192907412845,0.0012569657044239069,-1304.3260676156572,0.007258193833487374,90.21252743120863,2024,4,19,12,4,0
0.5001533031463623,0.5016442537307739,0.49841001629829407,0.5004075765609741,0.49990926310420036,0.4971052532394727,0.49491550649205845,0.0013783008445019118,-1224.1926392919024,0.007384642958641052,91.37134543574068,2024,4,19,13,4,0
0.4980577528476715,0.500451385974884,0.4957628548145294,0.5000517964363098,0.4997078590095043,0.4969995903472106,0.4951762656370799,0.001290490450713,5686.82117920869,0.007325970700808934,85.14496058202066,2024,4,19,14,4,0
0.5027685165405273,0.5031421780586243,0.4979773461818695,0.49812182784080505,0.5006000734865665,0.49706443026661873,0.49567348261674243,0.001582774106853091,179.73754790824307,0.006410732865333557,98.89255250836239,2024,4,19,15,4,1
0.5015156269073486,0.5042693614959717,0.49858152866363525,0.5028106570243835,0.5005879290401936,0.4971025300522645,0.4960698628177245,0.001693788349822034,155.38874126102735,0.005948728748730251,90.11762592005545,2024,4,19,16,4,0
0.5042572617530823,0.5043469667434692,0.5010749697685242,0.5015406012535095,0.5012951530516148,0.49738473321000737,0.49632082755366963,0.001980168803091875,176.04548536584977,0.005415535398891994,99.56670135934853,2024,4,19,17,4,1
0.504621148109436,0.5047576427459717,0.5026554465293884,0.504252016544342,0.5017462186515331,0.49756411587198573,0.4964078404009342,0.0022110028982905705,194.04424198091795,0.005071216395923069,99.35351915658246,2024,4,19,18,4,0
0.5065451860427856,0.5070574283599854,0.5044260621070862,0.5046016573905945,0.5022940896451473,0.4977123849093914,0.49654618712762993,0.002520143715157519,166.40172235068974,0.004944247858864921,97.81217103965155,2024,4,19,19,4,0
0.5037849545478821,0.5067649483680725,0.5025801062583923,0.5065593123435974,0.502712968736887,0.49778655792276066,0.49680059403181076,0.0025134390653582805,468.54223837693405,0.004056609102657863,73.94349987541972,2024,4,19,20,4,2
0.507728636264801,0.5077924728393555,0.5037521123886108,0.5037521123886108,0.5036598853766918,0.49799661959211033,0.49705348908901215,0.002794138646889599,192.00736076622917,0.0037899059908730643,99.48629274598352,2024,4,19,21,4,1
0.5067347884178162,0.5106359124183655,0.5067218542098999,0.5077675580978394,0.5047445148229599,0.49814749633272487,0.4972686978677909,0.0029029366258581657,336.7187227258446,0.0036215122256960186,73.77053122188447,2024,4,19,22,4,0
0.5038130879402161,0.5066540241241455,0.49849769473075867,0.5066540241241455,0.504875086247921,0.4981810189783573,0.4974580444395542,0.00272202518523168,330.80198925345826,0.003966118608202253,54.12628216816917,2024,4,19,23,4,2
0.5012810826301575,0.5047853589057922,0.5012306571006775,0.5037267208099365,0.5048457682132721,0.4983409345149994,0.4976257383823395,0.0023472818929387573,5525.4551509768735,0.004004742418016706,37.10217470148701,2024,4,20,0,5,2
0.506169319152832,0.5062561631202698,0.49956730008125305,0.5012621283531189,0.5050847753882408,0.49940213312705356,0.4978804017106692,0.002416874741037245,463.48322127684884,0.004283447350774493,69.96856070549056,2024,4,20,1,5,1
0.5065237283706665,0.5075494050979614,0.505128800868988,0.5062195658683777,0.5053225979208946,0.5006743843356768,0.4980952286471923,0.002472128280531005,310.79230693941474,0.004267196570123945,72.35145484383547,2024,4,20,2,5,0
0.5138682723045349,0.5140055418014526,0.5060563683509827,0.5065211653709412,0.5062379837036133,0.5018495159844557,0.49843492172658443,0.003073135233200408,191.55124533353035,0.0046039777142660955,99.24753685125374,2024,4,20,3,5,1
0.5122210383415222,0.5136295557022095,0.5110836625099182,0.5135252475738525,0.5072924941778183,0.502792589366436,0.49876070270935696,0.0033775848630777094,185.48799451225798,0.004450932145118713,88.86647316838256,2024,4,20,4,5,0
0.5127451419830322,0.5133013725280762,0.5114060640335083,0.5121719241142273,0.5079195573925972,0.5038295686244965,0.4991217354933421,0.0036194316172835084,221.36276735571752,0.0042173947606767926,91.8725029162671,2024,4,20,5,5,0
0.5144742131233215,0.5151668190956116,0.5122795701026917,0.5127350091934204,0.5088869854807854,0.5044464531044165,0.4996253326535225,0.003905597209493017,183.7670013660888,0.004017353057861328,95.84497687382782,2024,4,20,6,5,0
0.5142624974250793,0.5161718726158142,0.5142624974250793,0.5144534111022949,0.5101931616663933,0.5052227738002936,0.5001166717459758,0.004068403789176389,210.6094364351245,0.003920022930417742,89.1968090218819,2024,4,20,7,5,0
0.5152109265327454,0.5152109265327454,0.5134016275405884,0.5143657922744751,0.5119343921542168,0.5057893631358942,0.5006558578461409,0.004225253388238759,204.50393151232362,0.00389910170010158,94.56299416403759,2024,4,20,8,5,0
0.5200906991958618,0.5250085592269897,0.5152188539505005,0.5155187249183655,0.5136745646595955,0.5066848310331503,0.5012753506501516,0.004689259829140258,181.70037314746364,0.004410411630358014,81.44964291214616,2024,4,20,9,5,1
0.5222800374031067,0.5222800374031067,0.5169654488563538,0.520037829875946,0.5156441032886505,0.507570973287026,0.5019302181899548,0.005174006842628143,144.9119550364813,0.00449110780443464,89.7079107915513,2024,4,20,10,5,0
0.5207627415657043,0.5231109261512756,0.5199061036109924,0.5220721960067749,0.5165059119462967,0.5083459950983524,0.5024390934656063,0.005373793503287372,175.3699537214875,0.004431426525115967,83.98461256558039,2024,4,20,11,5,0
0.5172070860862732,0.5213566422462463,0.5170108079910278,0.520741879940033,0.5171291679143906,0.5090448769430319,0.50297418422997,0.005185439669224912,218.27019397140518,0.004462267671312604,70.57254341205791,2024,4,20,12,5,2
0.5170364379882812,0.5175802111625671,0.5165596008300781,0.5172210335731506,0.5176655799150467,0.5097483408947786,0.5034267970671257,0.004965162718262306,172.860162902128,0.003952573452677045,68.66459638243015,2024,4,20,13,5,0
0.5167737603187561,0.5174345374107361,0.5160999298095703,0.5170331001281738,0.517953023314476,0.5105281745394071,0.5037638824433088,0.004715043666597141,147.5400501685108,0.003793995295252119,67.6321094759432,2024,4,20,14,5,0
0.5213990807533264,0.5213990807533264,0.5163828134536743,0.5167959928512573,0.5188450962305069,0.5113044480482737,0.5041844391574463,0.004834320185952201,148.36074876816443,0.0036745241710117887,81.84344895615648,2024,4,20,15,5,1
0.5211586356163025,0.5231122374534607,0.5208396911621094,0.521442711353302,0.5195885598659515,0.5121229067444801,0.5046127183983723,0.004853497673821705,151.96938904342795,0.0036639486040387836,79.68612897645967,2024,4,20,16,5,0
0.5284534096717834,0.5295752286911011,0.5208579301834106,0.5210642218589783,0.5206338986754417,0.513131079574426,0.5052579063922167,0.005395131554227106,152.14672780325134,0.0037188146795545307,93.93334773092829,2024,4,20,17,5,1
0.5262206196784973,0.5298853516578674,0.5255786180496216,0.5284636616706848,0.5211264714598656,0.5140310575564703,0.505797586714228,0.005579891300901085,158.5105205344142,0.0038445889949798584,80.16843476942628,2024,4,20,18,5,0
0.5276020765304565,0.5276367664337158,0.5243895053863525,0.5262079238891602,0.5219813883304596,0.5149084279934565,0.506310406451424,0.005771259269523932,155.1340378242624,0.003941157034465245,87.03110611559504,2024,4,20,19,5,0
0.5281732678413391,0.5290199518203735,0.5268329977989197,0.5276060700416565,0.5233521610498428,0.5159246077140173,0.5068555828183889,0.005900987221084786,159.79411048069892,0.0038911359650748117,89.61348901287647,2024,4,20,20,5,0
0.5293557643890381,0.5297872424125671,0.5281880497932434,0.5281880497932434,0.5248920768499374,0.5168257380525271,0.5074111788223187,0.006029708420886681,152.86802541633264,0.0038689800671168734,96.7872110388319,2024,4,20,21,5,0
0.5272283554077148,0.5292428135871887,0.5272283554077148,0.5292428135871887,0.5261989012360573,0.5176796366771063,0.5079135665049156,0.00589213589890647,184.10219274969126,0.003883634294782366,81.88390777971495,2024,4,20,22,5,0
0.5292743444442749,0.5298121571540833,0.5270112156867981,0.5271883010864258,0.5271833091974258,0.5187405223647753,0.5084607706715664,0.005880417112249736,210.0534801007295,0.003384436879839216,95.56772929899127,2024,4,20,23,5,0
0.5235835313796997,0.5292748808860779,0.523013710975647,0.5292748808860779,0.5274864211678505,0.519669791062673,0.5090053627888361,0.005350254432512691,1311.9529928208865,0.003452049834387643,54.28634431708615,2024,4,21,0,6,2
0.5262909531593323,0.5264343023300171,0.5234745144844055,0.5235849022865295,0.5272161141037941,0.5205081924796104,0.509955162803332,0.005089889917333168,358.3193168585845,0.003434547356196812,73.92608990794749,2024,4,21,1,6,1
0.5289561748504639,0.5300714373588562,0.525892972946167,0.5262998342514038,0.5275580585002899,0.521442877749602,0.5110586310426394,0.005040506458666383,191.28182754404742,0.0034225923674447195,92.01759363148082,2024,4,21,2,6,1
0.5274038314819336,0.5301893949508667,0.5268011689186096,0.5289627909660339,0.5275332778692245,0.5220068593819936,0.5119281876832247,0.00482054038662405,216.77456075797997,0.00359170777457101,80.22945909587025,2024,4,21,3,6,0
